tissue,image_id,model,pq,f1_object,aji,dice_bin
Adrenal_gland,Adrenal_gland/test/00008_1,sam_vit_b,0.0,0.0,0.0007029712250445215,0.420209808693116
Adrenal_gland,Adrenal_gland/test/00008_1,sam_vit_l,0.0,0.0,0.0005466098799735805,0.30058181567803904
Adrenal_gland,Adrenal_gland/test/00008_1,sam_vit_h,0.0,0.0,0.0007228567297961544,0.3608882254151894
Adrenal_gland,Adrenal_gland/test/00008_2,unet_baseline,0.0,0.0,0.0,0.987415310213762
Adrenal_gland,Adrenal_gland/test/00008_2,sam_vit_b,0.0,0.0,0.005259569494496932,0.4111926107036131
Adrenal_gland,Adrenal_gland/test/00008_2,sam_vit_l,0.0,0.0,0.003687315634218289,0.4254403372758624
Adrenal_gland,Adrenal_gland/test/00008_2,sam_vit_h,0.0,0.0,0.005266816383274516,0.30856629328882756
Adrenal_gland,Adrenal_gland/test/00008_3,unet_baseline,0.0,0.0,0.0,0.9557846433294562
Adrenal_gland,Adrenal_gland/test/00008_3,sam_vit_b,0.0,0.0,0.002457331784469663,0.4117549592672711
Adrenal_gland,Adrenal_gland/test/00008_3,sam_vit_l,0.0,0.0,0.0016743288495374312,0.3392638997650744
Adrenal_gland,Adrenal_gland/test/00008_3,sam_vit_h,0.0,0.0,0.0025468479835506334,0.2978052515170419
Adrenal_gland,Adrenal_gland/test/00008_4,unet_baseline,0.0,0.0,0.0,0.9740442718932966
Adrenal_gland,Adrenal_gland/test/00008_4,sam_vit_b,0.0,0.0,0.004147794994040524,0.4137805654031452
Adrenal_gland,Adrenal_gland/test/00008_4,sam_vit_l,0.0,0.0,0.0020397459059385745,0.42958253569609584
Adrenal_gland,Adrenal_gland/test/00008_4,sam_vit_h,0.0,0.0,0.004091285325765638,0.28424402464621845
Adrenal_gland,Adrenal_gland/test/00008_5,unet_baseline,0.0,0.0,0.0,0.9745659946331198
Adrenal_gland,Adrenal_gland/test/00008_5,sam_vit_b,0.0,0.0,0.0033544877606527653,0.40818630780811105
Adrenal_gland,Adrenal_gland/test/00008_5,sam_vit_l,0.0,0.0,0.0029991002699190244,0.41477938129470476
Adrenal_gland,Adrenal_gland/test/00008_5,sam_vit_h,0.0,0.0,0.0037287507526981333,0.27834452258557213
Adrenal_gland,Adrenal_gland/test/00009_0,unet_baseline,0.0,0.0,0.0,0.44783425591251086
Adrenal_gland,Adrenal_gland/test/00009_0,sam_vit_b,0.0,0.0,0.002287907302852504,0.4074265800428193
Adrenal_gland,Adrenal_gland/test/00009_0,sam_vit_l,0.0,0.0,0.002627699801320259,0.30669144880623994
Adrenal_gland,Adrenal_gland/test/00009_0,sam_vit_h,0.0,0.0,0.0026807617409777195,0.3545749331430076
Adrenal_gland,Adrenal_gland/test/00009_1,unet_baseline,0.0,0.0,0.0,0.44704224639087403
Adrenal_gland,Adrenal_gland/test/00009_1,sam_vit_b,0.0,0.0,0.0007530390504536164,0.41571124014102573
Adrenal_gland,Adrenal_gland/test/00009_1,sam_vit_l,0.0,0.0,0.000623066345823307,0.31708352660171807
Adrenal_gland,Adrenal_gland/test/00009_1,sam_vit_h,0.0,0.0,0.0006131207847946045,0.3563038537819722
Adrenal_gland,Adrenal_gland/test/00009_2,unet_baseline,0.0,0.0,0.0,0.46111024314834764
Adrenal_gland,Adrenal_gland/test/00009_2,sam_vit_b,0.0,0.0,0.0022400132741527356,0.4166119279385272
Adrenal_gland,Adrenal_gland/test/00009_2,sam_vit_l,0.0,0.0,0.002555269101777281,0.3126020761664992
Adrenal_gland,Adrenal_gland/test/00009_2,sam_vit_h,0.0,0.0,0.002662793512466715,0.35554109822806296
Adrenal_gland,Adrenal_gland/test/00009_3,unet_baseline,0.0,0.0,0.0,0.9327601087823864
Adrenal_gland,Adrenal_gland/test/00009_3,sam_vit_b,0.0,0.0,0.007096069868995633,0.41761833070172216
Adrenal_gland,Adrenal_gland/test/00009_3,sam_vit_l,0.0,0.0,0.0073219589693997375,0.30564685134500647
Adrenal_gland,Adrenal_gland/test/00009_3,sam_vit_h,0.0,0.0,0.007132790704363082,0.35781583467804906
Adrenal_gland,Adrenal_gland/test/00009_4,unet_baseline,0.0,0.0,0.0,0.9224331412316976
Adrenal_gland,Adrenal_gland/test/00009_4,sam_vit_b,0.0,0.0,0.0084486711386601,0.41371984457551786
Adrenal_gland,Adrenal_gland/test/00009_4,sam_vit_l,0.0,0.0,0.008924144769459593,0.3016500196982689
Adrenal_gland,Adrenal_gland/test/00009_4,sam_vit_h,0.0,0.0,0.009394055924847553,0.3536639667528943
Adrenal_gland,Adrenal_gland/test/00009_5,unet_baseline,0.0,0.0,0.0,0.9930319210233166
Adrenal_gland,Adrenal_gland/test/00009_5,sam_vit_b,0.0,0.0,0.0013202696129525399,0.44001474344688074
Adrenal_gland,Adrenal_gland/test/00009_5,sam_vit_l,0.0,0.0,0.0010452769984045773,0.31359315589353615
Adrenal_gland,Adrenal_gland/test/00009_5,sam_vit_h,0.0,0.0,0.0010323591185789043,0.36764705882352944
Adrenal_gland,Adrenal_gland/test/00010_0,unet_baseline,0.0,0.0,0.0,0.9000335683115139
Adrenal_gland,Adrenal_gland/test/00010_0,sam_vit_b,0.0,0.0,0.004612615315382884,0.4040351735182149
Adrenal_gland,Adrenal_gland/test/00010_0,sam_vit_l,0.0,0.0,0.005699055213660397,0.30024450455345436
Adrenal_gland,Adrenal_gland/test/00010_0,sam_vit_h,0.0,0.0,0.005583811275835949,0.31092436974789917
Adrenal_gland,Adrenal_gland/test/00010_1,unet_baseline,0.0,0.0,0.0,0.9300070205227841
Adrenal_gland,Adrenal_gland/test/00010_1,sam_vit_b,0.0,0.0,0.0039340822660313855,0.41684473428611074
Adrenal_gland,Adrenal_gland/test/00010_1,sam_vit_l,0.0,0.0,0.0029595980452887327,0.30257795686615685
Adrenal_gland,Adrenal_gland/test/00010_1,sam_vit_h,0.0,0.0,0.003635210305455255,0.3279479624173014
Adrenal_gland,Adrenal_gland/test/00010_2,unet_baseline,0.0,0.0,0.0,0.9670504606315656
Adrenal_gland,Adrenal_gland/test/00010_2,sam_vit_b,0.0,0.0,0.011459295063270515,0.4281534575981787
Adrenal_gland,Adrenal_gland/test/00010_2,sam_vit_l,0.0,0.0,0.009110272794929042,0.31209809264305177
Adrenal_gland,Adrenal_gland/test/00010_2,sam_vit_h,0.0,0.0,0.010870490733119518,0.3395386356017432
Adrenal_gland,Adrenal_gland/test/00010_3,unet_baseline,0.0,0.0,0.0,0.9212624994856179
Adrenal_gland,Adrenal_gland/test/00010_3,sam_vit_b,0.0,0.0,0.006603538499875405,0.4131324004305705
Adrenal_gland,Adrenal_gland/test/00010_3,sam_vit_l,0.0,0.0,0.007081608181180569,0.301652033271719
Adrenal_gland,Adrenal_gland/test/00010_3,sam_vit_h,0.0,0.0,0.007928412462908012,0.3197593442473229
Adrenal_gland,Adrenal_gland/test/00010_4,unet_baseline,0.0,0.0,0.0,0.9364405748180366
Adrenal_gland,Adrenal_gland/test/00010_4,sam_vit_b,0.0,0.0,0.007860928937202407,0.41638514290974366
Adrenal_gland,Adrenal_gland/test/00010_4,sam_vit_l,0.0,0.0,0.00774323344328257,0.30524808509671114
Adrenal_gland,Adrenal_gland/test/00010_4,sam_vit_h,0.0,0.0,0.0084214165761138,0.3242389654140671
Adrenal_gland,Adrenal_gland/test/00010_5,unet_baseline,0.0,0.0,0.0,0.9587957262580927
Adrenal_gland,Adrenal_gland/test/00010_5,sam_vit_b,0.0,0.0,0.0029700478228039265,0.42213984956994277
Adrenal_gland,Adrenal_gland/test/00010_5,sam_vit_l,0.0,0.0,0.0023947810289300557,0.3348757606490872
Adrenal_gland,Adrenal_gland/test/00010_5,sam_vit_h,0.0,0.0,0.0029045952185894094,0.3144892692502812
Adrenal_gland,Adrenal_gland/test/00011_0,unet_baseline,0.0,0.0,0.0,0.4609728413745456
Adrenal_gland,Adrenal_gland/test/00011_0,sam_vit_b,0.0,0.0,0.008987780657757431,0.39442444806454324
Adrenal_gland,Adrenal_gland/test/00011_0,sam_vit_l,0.0,0.0,0.007277185111766087,0.3405172677903143
Adrenal_gland,Adrenal_gland/test/00011_0,sam_vit_h,0.0,0.0,0.008979010701327332,0.3162517339926804
Adrenal_gland,Adrenal_gland/test/00011_1,unet_baseline,0.0,0.0,0.0,0.9339146136139963
Adrenal_gland,Adrenal_gland/test/00011_1,sam_vit_b,0.0,0.0,0.004132830626450116,0.39567009112542806
Adrenal_gland,Adrenal_gland/test/00011_1,sam_vit_l,0.0,0.0,0.003322174235261046,0.3280652645107885
Adrenal_gland,Adrenal_gland/test/00011_1,sam_vit_h,0.0,0.0,0.0042307789166183985,0.3305005756894567
Adrenal_gland,Adrenal_gland/test/00011_2,unet_baseline,0.0,0.0,0.0,0.9502819067145054
Adrenal_gland,Adrenal_gland/test/00011_2,sam_vit_b,0.0,0.0,0.005473474699533032,0.39743137123937294
Adrenal_gland,Adrenal_gland/test/00011_2,sam_vit_l,0.0,0.0,0.003424657534246575,0.3338785394141513
Adrenal_gland,Adrenal_gland/test/00011_2,sam_vit_h,0.0,0.0,0.004976688145004977,0.3307084915429755
Adrenal_gland,Adrenal_gland/test/00011_3,unet_baseline,0.0,0.0,0.0,0.47000072784323876
Adrenal_gland,Adrenal_gland/test/00011_3,sam_vit_b,0.0,0.0,0.001154249737670514,0.39327287168964
Adrenal_gland,Adrenal_gland/test/00011_3,sam_vit_l,0.0,0.0,0.0006286836935166994,0.4034933443196723
Adrenal_gland,Adrenal_gland/test/00011_3,sam_vit_h,0.0,0.0,0.0010610705022400376,0.3125770554427924
Adrenal_gland,Adrenal_gland/test/00011_4,unet_baseline,0.0,0.0,0.0,0.41713137134573136
Adrenal_gland,Adrenal_gland/test/00011_4,sam_vit_b,0.0,0.0,0.005352029757285451,0.3713882528024855
Adrenal_gland,Adrenal_gland/test/00011_4,sam_vit_l,0.0,0.0,0.0040481302558597245,0.3335104134583051
Adrenal_gland,Adrenal_gland/test/00011_4,sam_vit_h,0.0,0.0,0.006361930752174655,0.2614999282700473
Adrenal_gland,Adrenal_gland/test/00011_5,unet_baseline,0.0,0.0,0.0,0.44802957946955724
Adrenal_gland,Adrenal_gland/test/00011_5,sam_vit_b,0.0,0.0,0.005979760809567618,0.4050476145540093
Adrenal_gland,Adrenal_gland/test/00011_5,sam_vit_l,0.0,0.0,0.006768825796747203,0.32619888371641964
Adrenal_gland,Adrenal_gland/test/00011_5,sam_vit_h,0.0,0.0,0.007622316226354856,0.2923387012708508
Adrenal_gland,Adrenal_gland/test/00012_0,unet_baseline,0.0,0.0,0.0,0.9705632873613773
Adrenal_gland,Adrenal_gland/test/00012_0,sam_vit_b,0.0,0.0,0.003288507839567796,0.43629536701553684
Adrenal_gland,Adrenal_gland/test/00012_0,sam_vit_l,0.0,0.0,0.002291884183452596,0.3076554032688932
Adrenal_gland,Adrenal_gland/test/00012_0,sam_vit_h,0.0,0.0,0.002615233736515201,0.3296028344719311
Adrenal_gland,Adrenal_gland/test/00012_1,unet_baseline,0.0,0.0,0.0,0.9606369143908396
Adrenal_gland,Adrenal_gland/test/00012_1,sam_vit_b,0.0,0.0,0.007172652355275206,0.4232023941117791
Adrenal_gland,Adrenal_gland/test/00012_1,sam_vit_l,0.0,0.0,0.006691301308299211,0.30811442172073344
Adrenal_gland,Adrenal_gland/test/00012_1,sam_vit_h,0.0,0.0,0.007287040238291535,0.3282079895275599
Adrenal_gland,Adrenal_gland/test/00012_2,unet_baseline,0.0,0.0,0.0,0.9024559758170536
Adrenal_gland,Adrenal_gland/test/00012_2,sam_vit_b,0.0,0.0,0.01755789305283366,0.40726119473634387
Adrenal_gland,Adrenal_gland/test/00012_2,sam_vit_l,0.0,0.0,0.016830808352908216,0.2978852756055693
Adrenal_gland,Adrenal_gland/test/00012_2,sam_vit_h,0.0,0.0,0.019235070454037127,0.34029913723225885
Adrenal_gland,Adrenal_gland/test/00012_3,unet_baseline,0.0,0.0,0.0,0.9258770599949192
Adrenal_gland,Adrenal_gland/test/00012_3,sam_vit_b,0.0,0.0,0.0006710208463809609,0.4176885642530565
Adrenal_gland,Adrenal_gland/test/00012_3,sam_vit_l,0.0,0.0,0.0006256284214054296,0.2993313168538284
Adrenal_gland,Adrenal_gland/test/00012_3,sam_vit_h,0.0,0.0,0.0007500625052087674,0.3563041831495665
Adrenal_gland,Adrenal_gland/test/00012_4,unet_baseline,0.0,0.0,0.0,0.9618306099657038
Adrenal_gland,Adrenal_gland/test/00012_4,sam_vit_b,0.0,0.0,0.01646754924120116,0.4285637880624688
Adrenal_gland,Adrenal_gland/test/00012_4,sam_vit_l,0.0,0.0,0.015619305461550477,0.3194833691802994
Adrenal_gland,Adrenal_gland/test/00012_4,sam_vit_h,0.0,0.0,0.01723292039739973,0.35853643588224476
Adrenal_gland,Adrenal_gland/test/00012_5,unet_baseline,0.0,0.0,0.0,0.9845362422138895
Adrenal_gland,Adrenal_gland/test/00012_5,sam_vit_b,0.0,0.0,0.013291836867016793,0.43731159696476213
Adrenal_gland,Adrenal_gland/test/00012_5,sam_vit_l,0.0,0.0,0.009878649459288407,0.3178803034798457
Adrenal_gland,Adrenal_gland/test/00012_5,sam_vit_h,0.0,0.0,0.01238390092879257,0.363973745249963
Adrenal_gland,Adrenal_gland/test/00013_0,unet_baseline,0.0,0.0,0.0,0.9500632820134894
Adrenal_gland,Adrenal_gland/test/00013_0,sam_vit_b,0.0,0.0,0.005579003541454422,0.42265098238236787
Adrenal_gland,Adrenal_gland/test/00013_0,sam_vit_l,0.0,0.0,0.006933642666947879,0.32565300717069706
Adrenal_gland,Adrenal_gland/test/00013_0,sam_vit_h,0.0,0.0,0.0068530898809095915,0.3124543810988962
Adrenal_gland,Adrenal_gland/test/00013_1,unet_baseline,0.0,0.0,0.0,0.9571222838410923
Adrenal_gland,Adrenal_gland/test/00013_1,sam_vit_b,0.0,0.0,0.01038524306414124,0.4224112218797733
Adrenal_gland,Adrenal_gland/test/00013_1,sam_vit_l,0.0,0.0,0.006177711253231732,0.3281615302869288
Adrenal_gland,Adrenal_gland/test/00013_1,sam_vit_h,0.0,0.0,0.011074870996008178,0.31001976924709324
Adrenal_gland,Adrenal_gland/test/00013_2,unet_baseline,0.0,0.0,0.0,0.9376215795616651
Adrenal_gland,Adrenal_gland/test/00013_2,sam_vit_b,0.0,0.0,0.004831798705442611,0.4200205451810544
Adrenal_gland,Adrenal_gland/test/00013_2,sam_vit_l,0.0,0.0,0.004660266567247646,0.3060734912911001
Adrenal_gland,Adrenal_gland/test/00013_2,sam_vit_h,0.0,0.0,0.005176670471740689,0.34261007638829283
Adrenal_gland,Adrenal_gland/test/00013_3,unet_baseline,0.0,0.0,0.0,0.9776533262614365
Adrenal_gland,Adrenal_gland/test/00013_3,sam_vit_b,0.0,0.0,0.002603063139415219,0.43503624137629904
Adrenal_gland,Adrenal_gland/test/00013_3,sam_vit_l,0.0,0.0,0.002717533315913248,0.3116356339942609
Adrenal_gland,Adrenal_gland/test/00013_3,sam_vit_h,0.0,0.0,0.0032287970333429237,0.35864178954759757
Adrenal_gland,Adrenal_gland/test/00013_4,unet_baseline,0.0,0.0,0.0,0.9081973494598129
Adrenal_gland,Adrenal_gland/test/00013_4,sam_vit_b,0.0,0.0,0.004191930533722584,0.40330193204274667
Adrenal_gland,Adrenal_gland/test/00013_4,sam_vit_l,0.0,0.0,0.003293398883108205,0.3199636085901698
Adrenal_gland,Adrenal_gland/test/00013_4,sam_vit_h,0.0,0.0,0.004265901095790708,0.28223933954962593
Adrenal_gland,Adrenal_gland/test/00013_5,unet_baseline,0.0,0.0,0.0,0.4666189193368547
Adrenal_gland,Adrenal_gland/test/00013_5,sam_vit_b,0.0,0.0,0.001859528144733274,0.41299309170730397
Adrenal_gland,Adrenal_gland/test/00013_5,sam_vit_l,0.0,0.0,0.0015030380556443877,0.3713229647362727
Adrenal_gland,Adrenal_gland/test/00013_5,sam_vit_h,0.0,0.0,0.0018919487071683834,0.28484093391585613
Adrenal_gland,Adrenal_gland/test/00014_0,unet_baseline,0.0,0.0,0.0,0.9149848512441847
Adrenal_gland,Adrenal_gland/test/00014_0,sam_vit_b,0.0,0.0,0.00026001040041601667,0.4026962925976782
Adrenal_gland,Adrenal_gland/test/00014_0,sam_vit_l,0.0,0.0,0.0002997683608120997,0.34370430027764237
Adrenal_gland,Adrenal_gland/test/00014_0,sam_vit_h,0.0,0.0,0.0003280705351650605,0.2838879031670029
Adrenal_gland,Adrenal_gland/test/00014_1,unet_baseline,0.0,0.0,0.0,0.4776467962666284
Adrenal_gland,Adrenal_gland/test/00014_1,sam_vit_b,0.0,0.0,0.011019172552976792,0.4369014151201595
Adrenal_gland,Adrenal_gland/test/00014_1,sam_vit_l,0.0,0.0,0.008102261553588987,0.4173209310884384
Adrenal_gland,Adrenal_gland/test/00014_1,sam_vit_h,0.0,0.0,0.01175211292732422,0.3143746826431875
Adrenal_gland,Adrenal_gland/test/00014_2,unet_baseline,0.0,0.0,0.0,0.49853085210577863
Adrenal_gland,Adrenal_gland/test/00014_2,sam_vit_b,0.0,0.0,0.0059041707667852545,0.4502985765022602
Adrenal_gland,Adrenal_gland/test/00014_2,sam_vit_l,0.0,0.0,0.005014836795252225,0.3328693558232178
Adrenal_gland,Adrenal_gland/test/00014_2,sam_vit_h,0.0,0.0,0.005590872970825292,0.3227726098990146
Adrenal_gland,Adrenal_gland/test/00014_3,unet_baseline,0.0,0.0,0.0,0.48883862413228296
Adrenal_gland,Adrenal_gland/test/00014_3,sam_vit_b,0.0,0.0,0.00946108895278731,0.41928161124700486
Adrenal_gland,Adrenal_gland/test/00014_3,sam_vit_l,0.0,0.0,0.005941426994058573,0.4267119838565745
Adrenal_gland,Adrenal_gland/test/00014_3,sam_vit_h,0.0,0.0,0.00924022214344795,0.28953835666178956
Bile-duct,Bile-duct/test/00000_0,unet_baseline,0.0,0.0,0.0,0.47448439554800015
Bile-duct,Bile-duct/test/00000_0,sam_vit_b,0.0,0.0,0.01167929292929293,0.41992358442908484
Bile-duct,Bile-duct/test/00000_0,sam_vit_l,0.0,0.0,0.010344217102101722,0.3216638942167365
Bile-duct,Bile-duct/test/00000_0,sam_vit_h,0.0,0.0,0.011419596986717066,0.3375336144919313
Bile-duct,Bile-duct/test/00000_1,unet_baseline,0.0,0.0,0.0,0.46631921824104233
Bile-duct,Bile-duct/test/00000_1,sam_vit_b,0.0,0.0,0.00015784073869465709,0.41607452710277515
Bile-duct,Bile-duct/test/00000_1,sam_vit_l,0.0,0.0,7.329945269741986e-05,0.32658771126701586
Bile-duct,Bile-duct/test/00000_1,sam_vit_h,0.0,0.0,0.00012513765141655822,0.3381202501552654
Bile-duct,Bile-duct/test/00000_2,unet_baseline,0.0,0.0,0.0,0.9204450923706687
Bile-duct,Bile-duct/test/00000_2,sam_vit_b,0.0,0.0,0.0020274255381893245,0.40111080095101503
Bile-duct,Bile-duct/test/00000_2,sam_vit_l,0.0,0.0,0.002080624187256177,0.3182243570228551
Bile-duct,Bile-duct/test/00000_2,sam_vit_h,0.0,0.0,0.0021063471260063657,0.3192716477440116
Bile-duct,Bile-duct/test/00000_3,unet_baseline,0.0,0.0,0.0,0.475921631347461
Bile-duct,Bile-duct/test/00000_3,sam_vit_b,0.0,0.0,0.004865960801982428,0.41846797895721094
Bile-duct,Bile-duct/test/00000_3,sam_vit_l,0.0,0.0,0.0041650696307653,0.3210842257034352
Bile-duct,Bile-duct/test/00000_3,sam_vit_h,0.0,0.0,0.004546188196051003,0.3370773544572384
Bile-duct,Bile-duct/test/00000_4,unet_baseline,0.0,0.0,0.0,0.929264048752992
Bile-duct,Bile-duct/test/00000_4,sam_vit_b,0.0,0.0,0.002167630057803468,0.4158410315090285
Bile-duct,Bile-duct/test/00000_4,sam_vit_l,0.0,0.0,0.0019859309948796477,0.3104209877235271
Bile-duct,Bile-duct/test/00000_4,sam_vit_h,0.0,0.0,0.0022229351911265925,0.30954098398195534
Bile-duct,Bile-duct/test/00000_5,unet_baseline,0.0,0.0,0.0,0.9639969332184608
Bile-duct,Bile-duct/test/00000_5,sam_vit_b,0.0,0.0,0.014054927302100161,0.4297627426697909
Bile-duct,Bile-duct/test/00000_5,sam_vit_l,0.0,0.0,0.011684467893450007,0.3134051850963896
Bile-duct,Bile-duct/test/00000_5,sam_vit_h,0.0,0.0,0.01195486101803951,0.3258393253249606
Bile-duct,Bile-duct/test/00001_0,unet_baseline,0.0,0.0,0.0,0.9105115289345502
Bile-duct,Bile-duct/test/00001_0,sam_vit_b,0.0,0.0,0.005881665563042885,0.4093284432958346
Bile-duct,Bile-duct/test/00001_0,sam_vit_l,0.0,0.0,0.0060038039368454825,0.30894448841931377
Bile-duct,Bile-duct/test/00001_0,sam_vit_h,0.0,0.0,0.006644079728956747,0.30862909653523374
Bile-duct,Bile-duct/test/00001_1,unet_baseline,0.0,0.0,0.0,0.9507104831285274
Bile-duct,Bile-duct/test/00001_1,sam_vit_b,0.0,0.0,0.004370886946272468,0.42534419323636563
Bile-duct,Bile-duct/test/00001_1,sam_vit_l,0.0,0.0,0.003812609020682781,0.3130555463767637
Bile-duct,Bile-duct/test/00001_1,sam_vit_h,0.0,0.0,0.004231420218495153,0.3267111290024262
Bile-duct,Bile-duct/test/00001_2,unet_baseline,0.0,0.0,0.0,0.989273679259105
Bile-duct,Bile-duct/test/00001_2,sam_vit_b,0.0,0.0,0.005900575306092344,0.44608035151659653
Bile-duct,Bile-duct/test/00001_2,sam_vit_l,0.0,0.0,0.003794289457880657,0.31402241805321374
Bile-duct,Bile-duct/test/00001_2,sam_vit_h,0.0,0.0,0.004392236976506639,0.3628326425329566
Bile-duct,Bile-duct/test/00001_3,unet_baseline,0.0,0.0,0.0,0.9679857644520732
Bile-duct,Bile-duct/test/00001_3,sam_vit_b,0.0,0.0,0.0004778338200159278,0.4277453042021599
Bile-duct,Bile-duct/test/00001_3,sam_vit_l,0.0,0.0,0.00022948646029884238,0.31148130001633184
Bile-duct,Bile-duct/test/00001_3,sam_vit_h,0.0,0.0,0.0003322075189635125,0.3347026480439866
Bile-duct,Bile-duct/test/00001_4,unet_baseline,0.0,0.0,0.0,0.9184050699762345
Bile-duct,Bile-duct/test/00001_4,sam_vit_b,0.0,0.0,0.0028586596969820723,0.4138665915598742
Bile-duct,Bile-duct/test/00001_4,sam_vit_l,0.0,0.0,0.0025072640359921267,0.31471644259194237
Bile-duct,Bile-duct/test/00001_4,sam_vit_h,0.0,0.0,0.0027620556939098938,0.3109241760774372
Bile-duct,Bile-duct/test/00001_5,unet_baseline,0.0,0.0,0.0,0.9526807830603276
Bile-duct,Bile-duct/test/00001_5,sam_vit_b,0.0,0.0,0.005874176045917223,0.4123803387334315
Bile-duct,Bile-duct/test/00001_5,sam_vit_l,0.0,0.0,0.007187374346602332,0.3136140844451282
Bile-duct,Bile-duct/test/00001_5,sam_vit_h,0.0,0.0,0.006931112717843875,0.31410927937365607
